id,지점,상표,주소
38fecd15-7655-4184-8907-d1634b2c75ee,일리카페4호점,커피와 사람들,부산금정구
38fecd15-7655-4184-8907-d1634b2c75ee,랑데자뷰3호점,사과당,광주서구
38fecd15-7655-4184-8907-d1634b2c75ee,달리는커피8호점,카페마마스,대구달서구
38fecd15-7655-4184-8907-d1634b2c75ee,커피명가1호점,떼루와,광주광산구
38fecd15-7655-4184-8907-d1634b2c75ee,크로플각7호점,텐퍼센트커피,인천서해구
38fecd15-7655-4184-8907-d1634b2c75ee,베니샤프6호점,비엔나커피하우스,광주광산구
38fecd15-7655-4184-8907-d1634b2c75ee,텐퍼센트커피8호점,우지커피,서울구로구
38fecd15-7655-4184-8907-d1634b2c75ee,크로플각1호점,카페 띠아모,인천검단구
38fecd15-7655-4184-8907-d1634b2c75ee,카페 루앤비2호점,핸즈업,서울강서구
38fecd15-7655-4184-8907-d1634b2c75ee,투썸플레이스10호점,요거프레소,대전중구
38fecd15-7655-4184-8907-d1634b2c75ee,공차4호점,라떼킹,서울강동구
38fecd15-7655-4184-8907-d1634b2c75ee,비엔나커피하우스3호점,쮸커커피,광주서구
38fecd15-7655-4184-8907-d1634b2c75ee,폴 바셋1호점,커피와 사람들,부산기장군
38fecd15-7655-4184-8907-d1634b2c75ee,감성커피7호점,퐁치커피익스프레스,대구북구
38fecd15-7655-4184-8907-d1634b2c75ee,코페아커피6호점,벌크커피,인천남동구
38fecd15-7655-4184-8907-d1634b2c75ee,카페일리터10호점,구스토,대구수성구
38fecd15-7655-4184-8907-d1634b2c75ee,티타임2호점,텐퍼센트커피,광주남구
38fecd15-7655-4184-8907-d1634b2c75ee,아틀리에 빈5호점,K-CLASS COFFEE,대전대덕구
38fecd15-7655-4184-8907-d1634b2c75ee,카페자스7호점,비엔나커피하우스,대전유성구
38fecd15-7655-4184-8907-d1634b2c75ee,카페 에스파니9호점,카페 엘가,광주동구
38fecd15-7655-4184-8907-d1634b2c75ee,캔다방4호점,사과당,인천부평구
38fecd15-7655-4184-8907-d1634b2c75ee,시그니처13호점,매머드커피,대구남구
38fecd15-7655-4184-8907-d1634b2c75ee,카페베네5호점,잠바주스,인천재물포구
38fecd15-7655-4184-8907-d1634b2c75ee,카페진리5호점,칠리노,광주남구
38fecd15-7655-4184-8907-d1634b2c75ee,해쉬커피7호점,카페051,서울영등포구
38fecd15-7655-4184-8907-d1634b2c75ee,카페드로잉3호점,파란만잔,광주광산구
38fecd15-7655-4184-8907-d1634b2c75ee,비트박스5호점,구스토,광주광산구
38fecd15-7655-4184-8907-d1634b2c75ee,매머드커피10호점,카페베네,대구달서구
38fecd15-7655-4184-8907-d1634b2c75ee,커피앤번7호점,핸즈커피,서울종로구
38fecd15-7655-4184-8907-d1634b2c75ee,하삼동커피8호점,런던베이글뮤지엄,인천영종구
38fecd15-7655-4184-8907-d1634b2c75ee,런던베이글뮤지엄3호점,바리스텔라,대전동구
38fecd15-7655-4184-8907-d1634b2c75ee,카페 드롭탑9호점,어벤더치커피,대구수성구
38fecd15-7655-4184-8907-d1634b2c75ee,COABOT6호점,우주라이크커피,서울영등포구
38fecd15-7655-4184-8907-d1634b2c75ee,서울앵무새9호점,카페게이트,울산동구
38fecd15-7655-4184-8907-d1634b2c75ee,공차1호점,디초콜릿커피앤드,서울강서구
38fecd15-7655-4184-8907-d1634b2c75ee,1000cc커피9호점,빈스앤베리즈,인천남동구
38fecd15-7655-4184-8907-d1634b2c75ee,팬도로시3호점,더착한커피,광주동구
38fecd15-7655-4184-8907-d1634b2c75ee,쓰리엑스라지커피1호점,원유로 스페셜티,대전서구
38fecd15-7655-4184-8907-d1634b2c75ee,랑데자뷰2호점,퐁치커피익스프레스,대전중구
38fecd15-7655-4184-8907-d1634b2c75ee,테라로사 커피9호점,커피빈 코리아,광주광산구
38fecd15-7655-4184-8907-d1634b2c75ee,봉명동내커피9호점,전광수 커피 하우스,인천부평구
38fecd15-7655-4184-8907-d1634b2c75ee,커피스트릿8호점,79파운야드,인천미추홀구
38fecd15-7655-4184-8907-d1634b2c75ee,카페 루앤비1호점,사과당,광주북구
38fecd15-7655-4184-8907-d1634b2c75ee,팬도로시7호점,카페드로잉,대전대덕구
38fecd15-7655-4184-8907-d1634b2c75ee,커피온리10호점,캔다방,서울강북구
38fecd15-7655-4184-8907-d1634b2c75ee,하바나익스프레스9호점,사과당,인천남동구
38fecd15-7655-4184-8907-d1634b2c75ee,팬도로시8호점,카페마마스,인천서해구
38fecd15-7655-4184-8907-d1634b2c75ee,디저트399호점,그리다꿈,대구달서구
38fecd15-7655-4184-8907-d1634b2c75ee,스퀘어가든7호점,랑데자뷰,울산울주군
38fecd15-7655-4184-8907-d1634b2c75ee,베니샤프5호점,테라로사 커피,대전유성구
38fecd15-7655-4184-8907-d1634b2c75ee,탐앤탐스1호점,아이캔커피,인천서해구
38fecd15-7655-4184-8907-d1634b2c75ee,이디야2호점,바나프레소,대구동구
38fecd15-7655-4184-8907-d1634b2c75ee,디초콜릿커피앤드2호점,크레이저커피,부산중구
38fecd15-7655-4184-8907-d1634b2c75ee,하이즈커피7호점,1000cc커피,울산북구
38fecd15-7655-4184-8907-d1634b2c75ee,힘이나는 커피생활1호점,스퀘어가든,부산사상구
38fecd15-7655-4184-8907-d1634b2c75ee,에이바우트커피2호점,탐앤탐스,대구군위군
38fecd15-7655-4184-8907-d1634b2c75ee,라떼떼커피7호점,자스민커피,대전중구
38fecd15-7655-4184-8907-d1634b2c75ee,자스민커피7호점,래드애플,대구중구
38fecd15-7655-4184-8907-d1634b2c75ee,바빈스커피3호점,테라커피,인천검단구
38fecd15-7655-4184-8907-d1634b2c75ee,커맨드커피2호점,우주라이크커피,울산울주군
38fecd15-7655-4184-8907-d1634b2c75ee,달콤커피5호점,두낫디스터브,부산연제구
38fecd15-7655-4184-8907-d1634b2c75ee,카페디아떼8호점,커피명가,인천남동구
38fecd15-7655-4184-8907-d1634b2c75ee,비엔나커피하우스7호점,터치카페,대전중구
38fecd15-7655-4184-8907-d1634b2c75ee,공차1호점,하이즈커피,대전대덕구
38fecd15-7655-4184-8907-d1634b2c75ee,커핀그루나루10호점,핸즈업,인천부평구
38fecd15-7655-4184-8907-d1634b2c75ee,커피볶는시골커피5호점,베러먼데이커피,서울관악구
38fecd15-7655-4184-8907-d1634b2c75ee,커피에반하다3호점,노스커피,광주남구
38fecd15-7655-4184-8907-d1634b2c75ee,콩꼬물7호점,청솔로9,부산부산진구
38fecd15-7655-4184-8907-d1634b2c75ee,두낫디스터브5호점,카페 에스파니,울산동구
38fecd15-7655-4184-8907-d1634b2c75ee,비엔나커피하우스2호점,카페자스,인천재물포구
38fecd15-7655-4184-8907-d1634b2c75ee,만랩커피3호점,빈스앤베리즈,서울중랑구
38fecd15-7655-4184-8907-d1634b2c75ee,캔버스8호점,와플반트,울산북구
38fecd15-7655-4184-8907-d1634b2c75ee,킹프레소3호점,자스민커피,부산사하구
38fecd15-7655-4184-8907-d1634b2c75ee,빈스빈스1호점,커피볶는시골커피,대전유성구
38fecd15-7655-4184-8907-d1634b2c75ee,카페드로잉6호점,카페자스,울산울주군
38fecd15-7655-4184-8907-d1634b2c75ee,자스민커피8호점,카페베네,대구달서구
38fecd15-7655-4184-8907-d1634b2c75ee,라떼킹9호점,카페미뇽,서울강동구
38fecd15-7655-4184-8907-d1634b2c75ee,마노핀4호점,크로플각,부산동래구
38fecd15-7655-4184-8907-d1634b2c75ee,캔다방4호점,가배두림,광주북구
38fecd15-7655-4184-8907-d1634b2c75ee,자스민커피9호점,CNN Cafe,부산부산진구
38fecd15-7655-4184-8907-d1634b2c75ee,하삼동커피4호점,블루샥커피,대전대덕구
38fecd15-7655-4184-8907-d1634b2c75ee,벤티프레소7호점,케냐 에스프레소,대구서구
38fecd15-7655-4184-8907-d1634b2c75ee,핸즈업3호점,사과당,부산사상구
38fecd15-7655-4184-8907-d1634b2c75ee,카페마마스8호점,메가MGC커피,대전서구
38fecd15-7655-4184-8907-d1634b2c75ee,매머드커피5호점,카페베네,부산기장군
38fecd15-7655-4184-8907-d1634b2c75ee,잠바주스9호점,뜰커피,부산해운대구
38fecd15-7655-4184-8907-d1634b2c75ee,카페드로잉3호점,인카페,부산해운대구
38fecd15-7655-4184-8907-d1634b2c75ee,시그니처110호점,꿀스커피,대구중구
38fecd15-7655-4184-8907-d1634b2c75ee,더착한커피1호점,1000cc커피,울산남구
38fecd15-7655-4184-8907-d1634b2c75ee,감성커피5호점,카페코지,광주남구
38fecd15-7655-4184-8907-d1634b2c75ee,마시그레이7호점,K-CLASS COFFEE,대구수성구
38fecd15-7655-4184-8907-d1634b2c75ee,커피마마8호점,칠리노,울산남구
38fecd15-7655-4184-8907-d1634b2c75ee,할리스10호점,로즈버드,인천미추홀구
38fecd15-7655-4184-8907-d1634b2c75ee,핸즈업8호점,라떼떼커피,부산동래구
38fecd15-7655-4184-8907-d1634b2c75ee,와드커피1호점,커피마마,서울종로구
38fecd15-7655-4184-8907-d1634b2c75ee,에이바우트커피2호점,카페자스,대전대덕구
38fecd15-7655-4184-8907-d1634b2c75ee,랑데자뷰1호점,와이블랙,부산부산진구
38fecd15-7655-4184-8907-d1634b2c75ee,블루샥커피7호점,떼루와,울산북구
38fecd15-7655-4184-8907-d1634b2c75ee,쓰리엑스라지커피10호점,공차,대전대덕구
38fecd15-7655-4184-8907-d1634b2c75ee,아임일리터4호점,니어앤디어,대전중구
38fecd15-7655-4184-8907-d1634b2c75ee,발도스커피6호점,COABOT,서울동작구
38fecd15-7655-4184-8907-d1634b2c75ee,커피와 사람들10호점,쿠카쿠,울산울주군
38fecd15-7655-4184-8907-d1634b2c75ee,반달커피3호점,카페드로잉,광주동구
38fecd15-7655-4184-8907-d1634b2c75ee,커피마마1호점,카페 에스파니,광주서구
38fecd15-7655-4184-8907-d1634b2c75ee,매머드커피1호점,니어앤디어,부산영도구
38fecd15-7655-4184-8907-d1634b2c75ee,테라로사 커피5호점,바리스텔라,부산사하구
38fecd15-7655-4184-8907-d1634b2c75ee,랑데자뷰3호점,카페일리터,대구달성군
38fecd15-7655-4184-8907-d1634b2c75ee,콩꼬물10호점,비트박스,울산중구
38fecd15-7655-4184-8907-d1634b2c75ee,매머드커피1호점,커피빈 코리아,광주북구
38fecd15-7655-4184-8907-d1634b2c75ee,쿠카쿠2호점,79파운야드,대구남구
38fecd15-7655-4184-8907-d1634b2c75ee,시그니처19호점,힘이나는 커피생활,대전유성구
38fecd15-7655-4184-8907-d1634b2c75ee,팬도로시8호점,랑데자뷰,울산울주군
38fecd15-7655-4184-8907-d1634b2c75ee,크로플각1호점,백억커피,울산중구
38fecd15-7655-4184-8907-d1634b2c75ee,잠바주스5호점,청솔로9,대전중구
38fecd15-7655-4184-8907-d1634b2c75ee,마노핀2호점,비엔나커피하우스,인천재물포구
38fecd15-7655-4184-8907-d1634b2c75ee,오가다7호점,케냐 에스프레소,대전서구
38fecd15-7655-4184-8907-d1634b2c75ee,커핀그루나루2호점,캔버스,대전유성구
38fecd15-7655-4184-8907-d1634b2c75ee,디저트397호점,로즈버드,부산동구
38fecd15-7655-4184-8907-d1634b2c75ee,포트캔커피9호점,커피와 사람들,부산북구
38fecd15-7655-4184-8907-d1634b2c75ee,카페 루앤비2호점,베러먼데이커피,부산해운대구
38fecd15-7655-4184-8907-d1634b2c75ee,커피마마8호점,하이오커피,울산남구
38fecd15-7655-4184-8907-d1634b2c75ee,캔버스4호점,두낫디스터브,서울종로구
38fecd15-7655-4184-8907-d1634b2c75ee,잠바주스8호점,복고다방,부산남구
38fecd15-7655-4184-8907-d1634b2c75ee,카페베네4호점,두낫디스터브,서울강남구
38fecd15-7655-4184-8907-d1634b2c75ee,커피마마2호점,오가다,울산중구
38fecd15-7655-4184-8907-d1634b2c75ee,타이거슈가8호점,벌크커피,대구북구
38fecd15-7655-4184-8907-d1634b2c75ee,하바나익스프레스5호점,커피마마,부산부산진구
38fecd15-7655-4184-8907-d1634b2c75ee,커피볶는시골커피5호점,어오케이커피,광주남구
38fecd15-7655-4184-8907-d1634b2c75ee,COABOT1호점,퐁치커피익스프레스,대구수성구
38fecd15-7655-4184-8907-d1634b2c75ee,케냐 에스프레소7호점,런던베이글뮤지엄,인천연수구
38fecd15-7655-4184-8907-d1634b2c75ee,커피온리5호점,인카페,인천재물포구
38fecd15-7655-4184-8907-d1634b2c75ee,베니샤프4호점,인카페,인천남동구
38fecd15-7655-4184-8907-d1634b2c75ee,벌크커피7호점,카페 루앤비,울산동구
38fecd15-7655-4184-8907-d1634b2c75ee,주커피7호점,노스커피,광주북구
38fecd15-7655-4184-8907-d1634b2c75ee,카페일분2호점,원유로 스페셜티,인천연수구
38fecd15-7655-4184-8907-d1634b2c75ee,프렌치 커피10호점,세라젬웰카페,울산동구
38fecd15-7655-4184-8907-d1634b2c75ee,전광수 커피 하우스6호점,커피스트릿,대구남구
38fecd15-7655-4184-8907-d1634b2c75ee,1000cc커피5호점,콩꼬물,서울성북구
38fecd15-7655-4184-8907-d1634b2c75ee,커피리브레7호점,달리는커피,서울노원구
38fecd15-7655-4184-8907-d1634b2c75ee,카페봄봄1호점,헬로 키티 카페,대구서구
38fecd15-7655-4184-8907-d1634b2c75ee,투썸플레이스9호점,아이캔커피,광주남구
38fecd15-7655-4184-8907-d1634b2c75ee,커맨드커피4호점,크로플각,인천검단구
38fecd15-7655-4184-8907-d1634b2c75ee,요거프레소7호점,CNN Cafe,광주동구
38fecd15-7655-4184-8907-d1634b2c75ee,쓰리엑스라지커피2호점,킹프레소,대구동구
38fecd15-7655-4184-8907-d1634b2c75ee,해리스카페1호점,봉명동내커피,서울서초구
38fecd15-7655-4184-8907-d1634b2c75ee,봉명동내커피9호점,카페인중독,부산기장군
38fecd15-7655-4184-8907-d1634b2c75ee,쏘커피4호점,프렌치 커피,서울양천구
38fecd15-7655-4184-8907-d1634b2c75ee,봉명동내커피3호점,카페봄봄,서울양천구
38fecd15-7655-4184-8907-d1634b2c75ee,읍천리3825호점,그라찌에,서울송파구
38fecd15-7655-4184-8907-d1634b2c75ee,복고다방8호점,크레이저커피,광주북구
38fecd15-7655-4184-8907-d1634b2c75ee,두낫디스터브6호점,커피마마,대구달서구
38fecd15-7655-4184-8907-d1634b2c75ee,킹프레소9호점,1ll,부산사하구
38fecd15-7655-4184-8907-d1634b2c75ee,카페진리4호점,아틀리에 빈,대구중구
38fecd15-7655-4184-8907-d1634b2c75ee,카페 엘가3호점,날쌘카페,서울강북구
38fecd15-7655-4184-8907-d1634b2c75ee,캔버스8호점,만랩커피,대전서구
38fecd15-7655-4184-8907-d1634b2c75ee,에이바우트커피9호점,커피리브레,대전서구
38fecd15-7655-4184-8907-d1634b2c75ee,카페 루앤비1호점,공차,광주서구
38fecd15-7655-4184-8907-d1634b2c75ee,탐앤탐스8호점,CNN Cafe,인천부평구
38fecd15-7655-4184-8907-d1634b2c75ee,슈퍼커피1호점,테라커피,광주북구
38fecd15-7655-4184-8907-d1634b2c75ee,이디야3호점,커피볶는시골커피,부산사상구
38fecd15-7655-4184-8907-d1634b2c75ee,해쉬커피9호점,로즈버드,울산동구
38fecd15-7655-4184-8907-d1634b2c75ee,핸즈업7호점,커피마마,서울영등포구
38fecd15-7655-4184-8907-d1634b2c75ee,이디야7호점,베니샤프,대전유성구
38fecd15-7655-4184-8907-d1634b2c75ee,카페 에스파니3호점,프렌치 커피,서울도봉구
38fecd15-7655-4184-8907-d1634b2c75ee,바나프레소9호점,백억커피,대구달성군
38fecd15-7655-4184-8907-d1634b2c75ee,복고다방10호점,투썸플레이스,울산북구
38fecd15-7655-4184-8907-d1634b2c75ee,카페베네10호점,디초콜릿커피앤드,인천부평구
38fecd15-7655-4184-8907-d1634b2c75ee,노스커피2호점,테라로사 커피,대전중구
38fecd15-7655-4184-8907-d1634b2c75ee,제로카페9호점,마노핀,대전대덕구
38fecd15-7655-4184-8907-d1634b2c75ee,카페미뇽4호점,테라로사 커피,광주광산구
38fecd15-7655-4184-8907-d1634b2c75ee,캔다방1호점,주커피,광주남구
38fecd15-7655-4184-8907-d1634b2c75ee,커피빈 코리아8호점,텐퍼센트커피,울산남구
38fecd15-7655-4184-8907-d1634b2c75ee,K-CLASS COFFEE9호점,로즈버드,인천재물포구
38fecd15-7655-4184-8907-d1634b2c75ee,바빈스커피4호점,만랩커피,대전대덕구
38fecd15-7655-4184-8907-d1634b2c75ee,커피빈 코리아10호점,가배두림,인천부평구
38fecd15-7655-4184-8907-d1634b2c75ee,뜰커피8호점,콩꼬물,울산남구
38fecd15-7655-4184-8907-d1634b2c75ee,코페아커피8호점,와드커피,광주광산구
38fecd15-7655-4184-8907-d1634b2c75ee,오가다3호점,블루샥커피,광주남구
38fecd15-7655-4184-8907-d1634b2c75ee,카페코지3호점,힘이나는 커피생활,대전중구
38fecd15-7655-4184-8907-d1634b2c75ee,아이캔커피6호점,잠바주스,울산중구
38fecd15-7655-4184-8907-d1634b2c75ee,구스토4호점,프렌치 커피,대구달성군
38fecd15-7655-4184-8907-d1634b2c75ee,커피빈 코리아4호점,쮸커커피,대전유성구
38fecd15-7655-4184-8907-d1634b2c75ee,Mr.Breeze5호점,투썸플레이스,인천계양구
38fecd15-7655-4184-8907-d1634b2c75ee,퐁치커피익스프레스10호점,벤티프레소,대구수성구
38fecd15-7655-4184-8907-d1634b2c75ee,마시그레이1호점,카페진리,서울서대문구
38fecd15-7655-4184-8907-d1634b2c75ee,테라로사 커피8호점,터치카페,인천서해구
38fecd15-7655-4184-8907-d1634b2c75ee,카페희다5호점,만랩커피,부산북구
38fecd15-7655-4184-8907-d1634b2c75ee,해쉬커피10호점,파란만잔,부산서구
38fecd15-7655-4184-8907-d1634b2c75ee,토프레소2호점,쮸커커피,인천재물포구
38fecd15-7655-4184-8907-d1634b2c75ee,셀렉토커피3호점,콩꼬물,대전대덕구
38fecd15-7655-4184-8907-d1634b2c75ee,커피앤번1호점,카페 에스파니,부산영도구
38fecd15-7655-4184-8907-d1634b2c75ee,어벤더치커피6호점,벤티프레소,대구중구
38fecd15-7655-4184-8907-d1634b2c75ee,테라로사 커피6호점,감성커피,서울강북구
38fecd15-7655-4184-8907-d1634b2c75ee,투썸플레이스4호점,와플반트,대전동구
38fecd15-7655-4184-8907-d1634b2c75ee,커피니3호점,쮸커커피,인천재물포구
38fecd15-7655-4184-8907-d1634b2c75ee,전광수 커피 하우스3호점,카페 아모제,대구달성군
38fecd15-7655-4184-8907-d1634b2c75ee,이디야10호점,커피볶는시골커피,울산북구
38fecd15-7655-4184-8907-d1634b2c75ee,두낫디스터브6호점,로즈버드,대전유성구
38fecd15-7655-4184-8907-d1634b2c75ee,인카페4호점,아틀리에 빈,서울성북구
38fecd15-7655-4184-8907-d1634b2c75ee,커피베이8호점,카페진리,대구남구
38fecd15-7655-4184-8907-d1634b2c75ee,래드애플6호점,반달커피,대구달성군
38fecd15-7655-4184-8907-d1634b2c75ee,디저트397호점,더착한커피,울산남구
38fecd15-7655-4184-8907-d1634b2c75ee,슈퍼커피8호점,하바나익스프레스,대전대덕구
38fecd15-7655-4184-8907-d1634b2c75ee,케냐 에스프레소4호점,비엔나커피하우스,서울송파구
38fecd15-7655-4184-8907-d1634b2c75ee,테라커피6호점,크로플각,부산영도구
38fecd15-7655-4184-8907-d1634b2c75ee,카페 스토리웨이6호점,와드커피,대전동구
38fecd15-7655-4184-8907-d1634b2c75ee,랑데자뷰8호점,더치앤빈,광주광산구
38fecd15-7655-4184-8907-d1634b2c75ee,커스텀커피6호점,날쌘카페,서울강동구
38fecd15-7655-4184-8907-d1634b2c75ee,우주라이크커피3호점,콩꼬물,대전중구
38fecd15-7655-4184-8907-d1634b2c75ee,티타임2호점,쿠카쿠,울산중구
38fecd15-7655-4184-8907-d1634b2c75ee,카페봄봄5호점,뜰커피,서울중구
38fecd15-7655-4184-8907-d1634b2c75ee,1000cc커피3호점,CNN Cafe,울산동구
38fecd15-7655-4184-8907-d1634b2c75ee,청솔로94호점,하삼동커피,서울동작구
38fecd15-7655-4184-8907-d1634b2c75ee,카페자스1호점,티타임,광주동구
38fecd15-7655-4184-8907-d1634b2c75ee,엔제리너스 커피5호점,디초콜릿커피앤드,부산동구
38fecd15-7655-4184-8907-d1634b2c75ee,퐁치커피익스프레스8호점,런던베이글뮤지엄,서울서초구
38fecd15-7655-4184-8907-d1634b2c75ee,망티커피10호점,아틀리에 빈,대구남구
38fecd15-7655-4184-8907-d1634b2c75ee,CNN Cafe4호점,그리다꿈,광주서구
38fecd15-7655-4184-8907-d1634b2c75ee,카페 띠아모10호점,달리는커피,대전중구
38fecd15-7655-4184-8907-d1634b2c75ee,구스토10호점,카페봄봄,대구동구
38fecd15-7655-4184-8907-d1634b2c75ee,사과당3호점,래드애플,울산북구
38fecd15-7655-4184-8907-d1634b2c75ee,오슬로우 커피8호점,카페 스토리웨이,광주광산구
38fecd15-7655-4184-8907-d1634b2c75ee,디저트399호점,해리스카페,대구동구
38fecd15-7655-4184-8907-d1634b2c75ee,베니샤프4호점,폴 바셋,부산영도구
38fecd15-7655-4184-8907-d1634b2c75ee,티타임3호점,크레이저커피,서울도봉구
38fecd15-7655-4184-8907-d1634b2c75ee,나인블럭9호점,꿀스커피,울산북구
38fecd15-7655-4184-8907-d1634b2c75ee,카페 에스파니1호점,메가MGC커피,인천영종구
38fecd15-7655-4184-8907-d1634b2c75ee,카페 아모제7호점,랑데자뷰,광주동구
38fecd15-7655-4184-8907-d1634b2c75ee,하이즈커피5호점,복고다방,부산기장군
38fecd15-7655-4184-8907-d1634b2c75ee,더벤티5호점,카페디아떼,대구달성군
38fecd15-7655-4184-8907-d1634b2c75ee,커피빈 코리아4호점,인카페,울산동구
38fecd15-7655-4184-8907-d1634b2c75ee,베니샤프10호점,압구정 볶는 커피,서울종로구
38fecd15-7655-4184-8907-d1634b2c75ee,자스민커피4호점,커스텀커피,부산동래구
38fecd15-7655-4184-8907-d1634b2c75ee,커피에반하다9호점,디저트39,인천부평구
38fecd15-7655-4184-8907-d1634b2c75ee,카페마마스3호점,카페천국,울산동구
38fecd15-7655-4184-8907-d1634b2c75ee,매머드커피8호점,커피볶는시골커피,서울용산구
38fecd15-7655-4184-8907-d1634b2c75ee,감성커피3호점,전광수 커피 하우스,울산울주군
38fecd15-7655-4184-8907-d1634b2c75ee,프렌치 커피5호점,테라로사 커피,서울노원구
38fecd15-7655-4184-8907-d1634b2c75ee,읍천리3821호점,커맨드커피,울산울주군
38fecd15-7655-4184-8907-d1634b2c75ee,카페 에스파니6호점,코페아커피,광주광산구
38fecd15-7655-4184-8907-d1634b2c75ee,1ll3호점,래드애플,광주남구
38fecd15-7655-4184-8907-d1634b2c75ee,커피와 사람들4호점,래드애플,울산남구
38fecd15-7655-4184-8907-d1634b2c75ee,라떼킹3호점,비트박스,부산남구
38fecd15-7655-4184-8907-d1634b2c75ee,카페희다6호점,카페 띠아모,울산남구
38fecd15-7655-4184-8907-d1634b2c75ee,청솔로99호점,카페미뇽,광주남구
38fecd15-7655-4184-8907-d1634b2c75ee,더벤티6호점,카페 스토리웨이,서울도봉구
38fecd15-7655-4184-8907-d1634b2c75ee,카페 띠아모5호점,비트박스,대구남구
38fecd15-7655-4184-8907-d1634b2c75ee,요거프레소9호점,할리스,울산북구
38fecd15-7655-4184-8907-d1634b2c75ee,매머드커피2호점,감성커피,광주광산구
38fecd15-7655-4184-8907-d1634b2c75ee,노스커피9호점,달콤커피,대전중구
38fecd15-7655-4184-8907-d1634b2c75ee,카페게이트2호점,공차,광주북구
38fecd15-7655-4184-8907-d1634b2c75ee,커피마마10호점,카페일분,대전대덕구
38fecd15-7655-4184-8907-d1634b2c75ee,블루샥커피4호점,커피빈 코리아,광주남구
38fecd15-7655-4184-8907-d1634b2c75ee,힘이나는 커피생활8호점,카페 에스파니,서울중랑구
38fecd15-7655-4184-8907-d1634b2c75ee,해쉬커피10호점,셀렉토커피,부산사하구
38fecd15-7655-4184-8907-d1634b2c75ee,하이오커피4호점,헬로 키티 카페,인천재물포구
38fecd15-7655-4184-8907-d1634b2c75ee,커피빈 코리아3호점,슬립리스 인 시애틀,인천서해구
38fecd15-7655-4184-8907-d1634b2c75ee,카페 스토리웨이6호점,해리스카페,서울금천구
38fecd15-7655-4184-8907-d1634b2c75ee,제로카페8호점,커피스트릿,대전유성구
38fecd15-7655-4184-8907-d1634b2c75ee,카페미뇽2호점,베러먼데이커피,광주서구
38fecd15-7655-4184-8907-d1634b2c75ee,원유로 스페셜티7호점,칠리노,서울성북구
38fecd15-7655-4184-8907-d1634b2c75ee,콩꼬물6호점,카페진리,광주서구
38fecd15-7655-4184-8907-d1634b2c75ee,토프레소8호점,커피명가,울산동구
38fecd15-7655-4184-8907-d1634b2c75ee,비엔나커피하우스6호점,라떼킹,부산동구
38fecd15-7655-4184-8907-d1634b2c75ee,만랩커피9호점,노스커피,서울강서구
38fecd15-7655-4184-8907-d1634b2c75ee,커핀그루나루2호점,쮸커커피,인천부평구
38fecd15-7655-4184-8907-d1634b2c75ee,퐁치커피익스프레스4호점,읍천리382,인천연수구
38fecd15-7655-4184-8907-d1634b2c75ee,프렌치 커피6호점,아임일리터,인천연수구
38fecd15-7655-4184-8907-d1634b2c75ee,캔다방6호점,서울앵무새,대구북구
38fecd15-7655-4184-8907-d1634b2c75ee,압구정 볶는 커피1호점,할리스,서울도봉구
38fecd15-7655-4184-8907-d1634b2c75ee,블루샥커피8호점,카페베네,서울강남구
38fecd15-7655-4184-8907-d1634b2c75ee,텐퍼센트커피9호점,셀렉토커피,대전중구
38fecd15-7655-4184-8907-d1634b2c75ee,만랩커피6호점,런던베이글뮤지엄,부산동래구
38fecd15-7655-4184-8907-d1634b2c75ee,이디야3호점,슬립리스 인 시애틀,대전중구
38fecd15-7655-4184-8907-d1634b2c75ee,하이오커피3호점,커스텀커피,인천부평구
38fecd15-7655-4184-8907-d1634b2c75ee,카페코지9호점,크레이저커피,부산사상구
38fecd15-7655-4184-8907-d1634b2c75ee,슈퍼커피6호점,아마스빈,인천재물포구
38fecd15-7655-4184-8907-d1634b2c75ee,마시그레이5호점,벤티프레소,대구서구
38fecd15-7655-4184-8907-d1634b2c75ee,커맨드커피7호점,우지커피,부산사상구
38fecd15-7655-4184-8907-d1634b2c75ee,하바나익스프레스4호점,아틀리에 빈,인천검단구
38fecd15-7655-4184-8907-d1634b2c75ee,카페인중독9호점,1ll,대구달서구
38fecd15-7655-4184-8907-d1634b2c75ee,K-CLASS COFFEE10호점,카페 띠아모,울산동구
38fecd15-7655-4184-8907-d1634b2c75ee,카페인중독1호점,그라찌에,울산중구
38fecd15-7655-4184-8907-d1634b2c75ee,Mr.Breeze3호점,크레이저커피,부산사상구
38fecd15-7655-4184-8907-d1634b2c75ee,컴포즈커피1호점,빽다방,부산북구
38fecd15-7655-4184-8907-d1634b2c75ee,오슬로우 커피4호점,메가MGC커피,대전대덕구
38fecd15-7655-4184-8907-d1634b2c75ee,카페일분8호점,하이즈커피,인천계양구
38fecd15-7655-4184-8907-d1634b2c75ee,티타임3호점,잠바주스,광주광산구
38fecd15-7655-4184-8907-d1634b2c75ee,티타임5호점,투썸플레이스,광주북구
38fecd15-7655-4184-8907-d1634b2c75ee,우지커피8호점,더벤티,대구동구
38fecd15-7655-4184-8907-d1634b2c75ee,팬도로시9호점,더벤티,부산사상구
38fecd15-7655-4184-8907-d1634b2c75ee,곰브라더스1호점,셀렉토커피,광주북구
38fecd15-7655-4184-8907-d1634b2c75ee,킹프레소8호점,블루샥커피,부산사상구
38fecd15-7655-4184-8907-d1634b2c75ee,빈스앤베리즈2호점,카페베네,울산남구
38fecd15-7655-4184-8907-d1634b2c75ee,카페일분3호점,코페아커피,인천검단구
